ix_id,name,long_name,City,Country,Continent,net,fac,Cloudflare,Meta,Akamai,Microsoft,Netskope,Hurricane,Amazon,Fastly,Google,ACE CDN,TOTAL
4450,Tripoli IXP,,Tripoli,LY,Africa,0,0,0,0,0,0,0,0,0,0,0,0,0
4453,IXP Liptel,,Kyiv,UA,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0
4454,PIT DOMINICANO,"Punto de Intercambio de Trafico Dominicano, S. R. L",Santiago,DO,North America,33,1,0,0,0,0,0,0,0,0,0,0,0
4457,GL-IX,Gentlent Internet Exchange,Düsseldorf,DE,Europe,2,1,0,0,0,0,0,0,0,0,0,0,0
4458,IX CDE SOCIEDAD ANONIMA,,Ciudad Del  Este,PY,South America,30,1,0,0,0,0,0,0,0,0,0,0,0
4460,DFW-IX,Dallas Internet Exange Point,Dallas,US,North America,8,7,0,0,0,0,0,0,0,0,0,0,0
4461,Association HwHost,,Paris,FR,Europe,0,1,0,0,0,0,0,0,0,0,0,0,0
4462,NVIX,,Ashburn,US,North America,61,1,0,0,0,0,0,0,0,0,0,0,0
4475,packet:ix,,Seoul,KR,Asia Pacific,8,3,0,0,0,0,0,0,0,0,0,0,0
4480,POM-IX,,Gdańsk,PL,Europe,11,2,0,0,0,0,0,0,0,0,0,0,0
4490,Equinix Kuala Lumpur,,Kuala Lumpur,MY,Asia Pacific,2,1,0,0,0,0,0,0,0,0,0,0,0
4494,Guam IX,Guam IX,Tamuning,GU,Asia Pacific,12,4,0,0,0,0,0,0,0,0,0,0,0
4495,PT. Airlink Media Data,,Brebes,ID,Asia Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0
4498,OnlineNet,,Artashat,AM,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0
4499,MSR IX,JSMSR Networks MSR Internet Exchange,shibuya,JP,Asia Pacific,10,0,0,0,0,0,0,0,0,0,0,0,0
4503,frankonIX,frankonIX,Nuremberg,DE,Europe,21,4,0,0,0,0,0,0,0,0,0,0,0
4504,Azteca Telecom,,Santiago,DO,North America,13,1,0,0,0,0,0,0,0,0,0,0,0
4506,MegaIX Adelaide,,Adelaide,AU,Australia,22,5,0,0,0,0,0,0,0,0,0,0,0
4510,MONICA IX (AS 138121),PT Ekamas Mora Republik Tbk,Jakarta,ID,Asia Pacific,20,7,0,0,0,0,0,0,0,0,0,0,0
4511,AxiusIX EIR,AxiusIX EIR,Eirenia,ES,Europe,1,0,0,0,0,0,0,0,0,0,0,0,0
4520,AlaskaIX,,Anchorage,US,North America,2,1,0,0,0,0,0,0,0,0,0,0,0
4524,NAPVE CCS,NAPVE CARACAS,Caracas,VE,South America,16,2,0,0,0,0,0,0,0,0,0,0,0
4530,Exohost CA1,,Bradford,CA,North America,0,0,0,0,0,0,0,0,0,0,0,0,0
4534,FD-IX - Amarillo,,Amarillo,US,North America,4,1,0,0,0,0,0,0,0,0,0,0,0
4553,PeersIX Amsterdam,,Amsterdam,NL,Europe,15,1,0,0,0,0,0,0,0,0,0,0,0
4555,ABS-IX,,JAKARTA,ID,Asia Pacific,3,2,0,0,0,0,0,0,0,0,0,0,0
4556,IX.br (PTT.br) Porto Velho,IX.br (PTT.br) Porto Velho,Porto Velho,BR,South America,14,3,0,0,0,0,0,0,0,0,0,0,0
4560,BJN-IX,BJN Internet Exchange,Jambi,ID,Asia Pacific,10,0,0,0,0,0,0,0,0,0,0,0,0
4569,RPCI,ISP PERU IX E.I.R.L.,Lima,PE,South America,4,0,0,0,0,0,0,0,0,0,0,0,0
4574,IdahoIX,Idaho Internet Exchange,Boise,US,North America,4,1,0,0,0,0,0,0,0,0,0,0,0
4575,SVGIX,Saint Vincent & The Grenadines Internet Exchange,kingstown,VC,North America,4,0,0,0,0,0,0,0,0,0,0,0,0
4577,MIX Caserta,Milan Internet eXchange,Caserta,IT,Europe,6,1,0,0,0,0,0,0,0,0,0,0,0
4578,IX.br (PTT.br) Feira de Santana,IX.br (PTT.br) Feira de Santana,Feira de Santana,BR,South America,27,3,0,0,0,0,0,0,0,0,0,0,0
4583,ESpanix Barcelona Lower LAN,Barcelona Lower LAN,Barcelona,ES,Europe,2,8,0,0,0,0,0,0,0,0,0,0,0
4584,ESpanix Barcelona Upper LAN,Barcelona Upper LAN,Barcelona,ES,Europe,2,8,0,0,0,0,0,0,0,0,0,0,0
4587,IX.br (PTT.br) Caruaru,IX.br (PTT.br) Caruaru,Caruaru,BR,South America,6,2,0,0,0,0,0,0,0,0,0,0,0
4588,ILIX,Indonesia Local Exchange,Jakarta Selatan,ID,Asia Pacific,84,3,0,0,0,0,0,0,0,0,0,0,0
4589,NSIX Amsterdam,North Sea Internet Exchange - Amsterdam,Amsterdam,NL,Europe,13,3,0,0,0,0,0,0,0,0,0,0,0
4590,BATI-IX,Banten Indonesia Internet eXchange powered by BTSNET,Serang,ID,Asia Pacific,17,2,0,0,0,0,0,0,0,0,0,0,0
4594,SmartIX,SmartIX Frankfurt Internet Exchange,Frankfurt,DE,Europe,2,5,0,0,0,0,0,0,0,0,0,0,0
4598,MegaIX Houston,,Houston,US,North America,3,8,0,0,0,0,0,0,0,0,0,0,0
4605,Colocix Internet Exchange,Colocix Internet Exchange,Colombo,LK,Asia Pacific,7,0,0,0,0,0,0,0,0,0,0,0,0
4607,PatagoniaIX,,Punta Arenas,CL,South America,7,1,0,0,0,0,0,0,0,0,0,0,0
4608,HN Internet Exchange (HK),,Hong Kong,HK,Asia Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0
4609,DACS-IX North,DACS-IX North Region,New York,US,North America,4,1,0,0,0,0,0,0,0,0,0,0,0
4610,DACS-IX South,DACS-IX South Region,Orlando,US,North America,4,2,0,0,0,0,0,0,0,0,0,0,0
4621,TREX turku,,Turku,FI,Europe,6,0,0,0,0,0,0,0,0,0,0,0,0
4632,IXP GYE,IXP GYE,Guayaquil,EC,South America,4,0,0,0,0,0,0,0,0,0,0,0,0
4634,ENTERNET IX,,Tokyo,JP,Asia Pacific,28,0,0,0,0,0,0,0,0,0,0,0,0
4635,FCP Network,FCP Network,Arak,IR,Middle East,0,0,0,0,0,0,0,0,0,0,0,0,0
4636,BGP.Exchange - Lisbon,BGP.Exchange - Lisbon,Lisbon,PT,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0
4637,BGP.Exchange - Taipei,BGP.Exchange - Taipei,Taipei,TW,Asia Pacific,10,0,0,0,0,0,0,0,0,0,0,0,0
4643,TarIX JKT,,Jakarta,ID,Asia Pacific,3,1,0,0,0,0,0,0,0,0,0,0,0
4644,ENS-IX,Enschedese Internet Exchange,Enschede,NL,Europe,11,7,0,0,0,0,0,0,0,0,0,0,0
4652,MPLIX,Montpellier internet exchange point,Montpellier,FR,Europe,2,2,0,0,0,0,0,0,0,0,0,0,0
4696,DoljNET IX,,Craiova,RO,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0
4707,JPIX HOKKAIDO,,Sapporo,JP,Asia Pacific,3,0,0,0,0,0,0,0,0,0,0,0,0
4708,NAPVE MCBO,NAPVE MCBO,Maracaibo,VE,South America,20,0,0,0,0,0,0,0,0,0,0,0,0
4709,AMS-IX Eastern Caribbean,,Sint Eustatius,BQ,North America,7,1,0,0,0,0,0,0,0,0,0,0,0
4710,MegaIX Dublin,,Dublin,IE,Europe,4,5,0,0,0,0,0,0,0,0,0,0,0
4712,MegaIX Montreal,,Montreal,CA,North America,1,4,0,0,0,0,0,0,0,0,0,0,0
4717,Fiblib Digital Networks,FIBLIB DIGITAL NETWORKS,New Delhi,IN,Asia Pacific,4,6,0,0,0,0,0,0,0,0,0,0,0
4718,AKIX,Akaere Internet Exchange Point,Zurich,CH,Europe,12,5,0,0,0,0,0,0,0,0,0,0,0
4720,IndyIX,Indianapolis Internet Exchange,Indianapolis,US,North America,13,1,0,0,0,0,0,0,0,0,0,0,0
4721,CXIX - Great Lakes,Central X Exchange,NewYork,US,North America,40,2,0,0,0,0,0,0,0,0,0,0,0
4724,BGP.Exchange - Nairobi,,Nairobi,KE,Africa,0,1,0,0,0,0,0,0,0,0,0,0,0
4727,OpenIX Beirut,,Beirut,LB,Middle East,22,0,0,0,0,0,0,0,0,0,0,0,0
4728,TJ-IX,TJ-IX Dushanbe,Dushanbe,TJ,Asia Pacific,16,0,0,0,0,0,0,0,0,0,0,0,0
4737,ISCX Internet Exchange,,Jakarta,ID,Asia Pacific,7,2,0,0,0,0,0,0,0,0,0,0,0
4739,NAPVE VLN,NAPVE VLN,Valencia,VE,South America,15,1,0,0,0,0,0,0,0,0,0,0,0
4744,Exchange7,,Winterthur,CH,Europe,8,2,0,0,0,0,0,0,0,0,0,0,0
4745,PITER-IX Novosibirsk,,Novosibirsk,RU,Europe,3,0,0,0,0,0,0,0,0,0,0,0,0
4746,PITER-IX Vladikavkaz,,Vladikavkaz,RU,Europe,1,0,0,0,0,0,0,0,0,0,0,0,0
4761,PIT Paraguay,Punto de Intercambio de Tráfico de Paraguay,Ciudad del Este,PY,South America,18,2,0,0,0,0,0,0,0,0,0,0,0
4767,MOCIX,,Kansas City,US,North America,3,1,0,0,0,0,0,0,0,0,0,0,0
4769,LINX Accra,,Accra,GH,Africa,8,3,0,0,0,0,0,0,0,0,0,0,0
4771,PANDA-IX,Panda Internet Exchage,Semarang,ID,Asia Pacific,14,1,0,0,0,0,0,0,0,0,0,0,0
4775,NVL-IX,,Athens,GR,Europe,11,3,0,0,0,0,0,0,0,0,0,0,0
4776,CXC Surabaya,CLOUDXCHANGE,Surabaya,ID,Asia Pacific,8,3,0,0,0,0,0,0,0,0,0,0,0
4777,AKIX - TFU,Akaere Internet Exchange ChengDu Point,ChengDu,CN,Asia Pacific,7,0,0,0,0,0,0,0,0,0,0,0,0
4778,SONIA IX,Solution Network Interconnect Access,Jakarta & Sidoarjo,ID,Asia Pacific,4,3,0,0,0,0,0,0,0,0,0,0,0
4779,TievoluIX,Tievolu Internet Exchange,Frankfurt,DE,Europe,5,2,0,0,0,0,0,0,0,0,0,0,0
4781,EURASIA-IX.NET,,Istanbul,TR,Europe,6,20,0,0,0,0,0,0,0,0,0,0,0
4792,WHY2025 IXP,,Geesterambacht,NL,Europe,2,0,0,0,0,0,0,0,0,0,0,0,0
4795,MMIX Tachileik,,Tachileik,MM,Asia Pacific,4,0,0,0,0,0,0,0,0,0,0,0,0
4799,CXIX - Yangtze Delta,Central X Internet Exchange,Shanghai,CN,Asia Pacific,4,0,0,0,0,0,0,0,0,0,0,0,0
4802,AKIX - HKG,Akaere Internet Exchange HongKong Point,HongKong,HK,Asia Pacific,4,0,0,0,0,0,0,0,0,0,0,0,0
4803,Gateway Internet Exchange,,Saint Louis,US,North America,3,1,0,0,0,0,0,0,0,0,0,0,0
4814,JEIX,Japan Experimental Internet Xchange,Tokyo,JP,Asia Pacific,7,0,0,0,0,0,0,0,0,0,0,0,0
4819,Lynqia IX Vilnius,Lynqia Internet Exchange Point,Vilnius,LT,Europe,4,0,0,0,0,0,0,0,0,0,0,0,0
4823,PITER-IX Bishkek,,Bishkek,KG,Asia Pacific,1,0,0,0,0,0,0,0,0,0,0,0,0
4825,Spider Net Ltd - IXP,,erbil,IQ,Middle East,3,0,0,0,0,0,0,0,0,0,0,0,0
4828,SAKURA IX Hong Kong,,Hong Kong,HK,Asia Pacific,7,0,0,0,0,0,0,0,0,0,0,0,0
4830,LoLi-IX - NGB,LoLi Internet Exchange - Ningbo,Ningbo,CN,Asia Pacific,11,1,0,0,0,0,0,0,0,0,0,0,0
4836,LONIX UK,London IX Limited,London,GB,Europe,1,4,0,0,0,0,0,0,0,0,0,0,0
4837,FogIXP Amsterdam,,Amsterdam,NL,Europe,45,2,0,0,0,0,0,0,0,0,0,0,0
4838,Amateur IX,,Ashland,US,North America,6,1,0,0,0,0,0,0,0,0,0,0,0
4839,Ciallo～(∠·ω< )⌒★ IX - HK,Ciallo～(∠·ω< )⌒★ Internet Exchange Point,Hong Kong,HK,Asia Pacific,4,2,0,0,0,0,0,0,0,0,0,0,0
4841,BGP.Exchange - Edinburgh,,Edinburgh,AU,Australia,0,1,0,0,0,0,0,0,0,0,0,0,0
4842,BGP.Exchange - Berlin,BGP.Exchange - Berlin,Berlin,DE,Europe,39,0,0,0,0,0,0,0,0,0,0,0,0
4843,BGP.Exchange - Toronto,BGP.Exchange - Toronto,Toronto,CA,North America,18,0,0,0,0,0,0,0,0,0,0,0,0
4851,BIX Palembang,,"Palembang, South Sumatra",ID,Asia Pacific,1,1,0,0,0,0,0,0,0,0,0,0,0
4855,Netnod Oslo BLUE -- MTU9K,,Oslo,NO,Europe,4,2,0,0,0,0,0,0,0,0,0,0,0
4856,Netnod Oslo GREEN -- MTU9K,,Oslo,NO,Europe,4,2,0,0,0,0,0,0,0,0,0,0,0
4857,TBAX,Tampa Bay Access Exchange,Tampa,US,North America,2,2,0,0,0,0,0,0,0,0,0,0,0
4858,Schleyer-IX,Schleyer-IX,Düsseldorf,DE,Europe,2,1,0,0,0,0,0,0,0,0,0,0,0
4861,CANIX Toronto,CANIX Toronto IXP,Toronto,CA,North America,8,7,0,0,0,0,0,0,0,0,0,0,0
4862,IX.br (PTT.br) Ribeirão Preto,IX.br (PTT.br) Ribeirão Preto,Ribeirão Preto,BR,South America,9,3,0,0,0,0,0,0,0,0,0,0,0
4866,TYIX,Tokyo Internet Exchange,Tokyo,JP,Asia Pacific,34,1,0,0,0,0,0,0,0,0,0,0,0
4867,PIT LATITUD 0° - IXECUADOR,PUNTO DE INTERCAMBIO DE TRAFICO LATITUD 0° ECUADOR,Quito,EC,South America,10,0,0,0,0,0,0,0,0,0,0,0,0
4879,MAINPORT Peer-Exchange,,Frankfurt am Main,DE,Europe,15,7,0,0,0,0,0,0,0,0,0,0,0
4880,Jamaica Internet Exchange Point,Jamaica Internet Exchange,Kingston,JM,North America,7,0,0,0,0,0,0,0,0,0,0,0,0
4884,American IX ★ New York,State Tower,Syracuse Rochester Buffalo Albany Toronto Binghamton,US,North America,1,1,0,0,0,0,0,0,0,0,0,0,0
4885,Nell-IX NoVA,Nell-IX NoVA,Reston,US,North America,4,2,0,0,0,0,0,0,0,0,0,0,0
4891,MegaIX São Paulo,,São Paulo,BR,South America,0,0,0,0,0,0,0,0,0,0,0,0,0
4892,Michcom-IX,Michcom Internet Exchange Point,Freetown,SL,Africa,5,4,0,0,0,0,0,0,0,0,0,0,0
4893,FD-IX - Nashville,,Nashville,US,North America,2,1,0,0,0,0,0,0,0,0,0,0,0
4895,BGP.Exchange - New York,BGP.Exchange - New York,New York,US,North America,48,2,0,0,0,0,0,0,0,0,0,0,0
4896,BGP.Exchange - Atlanta,BGP.Exchange - Atlanta,Atlanta,US,North America,16,0,0,0,0,0,0,0,0,0,0,0,0
4898,PLUGINS IX,,NAIROBI,KE,Africa,0,7,0,0,0,0,0,0,0,0,0,0,0
4900,JDX,JDX Internet Exchange,Jakarta,ID,Asia Pacific,9,4,0,0,0,0,0,0,0,0,0,0,0
4902,Jambi Access Exchange,,JAMBI,ID,Asia Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0
4904,Swin Exchange,Swin Internet Exchange,Depok,ID,Asia Pacific,14,2,0,0,0,0,0,0,0,0,0,0,0
4911,Chameleon-NAP,,Miami,US,North America,4,10,0,0,0,0,0,0,0,0,0,0,0
4912,IXMidlands,IXMidlands,Wolverhampton,GB,Europe,4,3,0,0,0,0,0,0,0,0,0,0,0
4915,KAZ-GOV-IX Almaty,Kazakhstan Government Internet Exchange Almaty,Almaty,KZ,Asia Pacific,9,0,0,0,0,0,0,0,0,0,0,0,0
4920,HubSIX,,Dakar,SN,Africa,6,1,0,0,0,0,0,0,0,0,0,0,0
4921,KAZ-GOV-IX Qaraganda,,Qaraganda,KZ,Asia Pacific,4,0,0,0,0,0,0,0,0,0,0,0,0
4922,KAZ-GOV-IX Shymkent,,Shymkent,KZ,Asia Pacific,4,0,0,0,0,0,0,0,0,0,0,0,0
4923,KAZ-GOV-IX Pavlodar,,Pavlodar,KZ,Asia Pacific,6,0,0,0,0,0,0,0,0,0,0,0,0
4924,Protocol 7 IX - Lycheen Japan,Protocol 7 IX - Lycheen Japan,Tokyo,JP,Asia Pacific,22,0,0,0,0,0,0,0,0,0,0,0,0
4925,KAZ-GOV-IX Semey,,Semey,KZ,Asia Pacific,4,0,0,0,0,0,0,0,0,0,0,0,0
4926,KAZ-GOV-IX Aqtobe,,Aqtobe,KZ,Asia Pacific,4,0,0,0,0,0,0,0,0,0,0,0,0
4927,TurkIX Istanbul,Turkey Internet eXchange,Istanbul,TR,Europe,0,6,0,0,0,0,0,0,0,0,0,0,0
4931,Protocol 7 IX - Tokyo,Protocol 7 IX - Tokyo,Tokyo,JP,Asia Pacific,34,0,0,0,0,0,0,0,0,0,0,0,0
4932,Protocol 7 IX - Hong Kong,Protocol 7 IX - Hong Kong (AKIX),Hong Kong,HK,Asia Pacific,85,0,0,0,0,0,0,0,0,0,0,0,0
4935,KAZ-GOV-IX Aqtau,,Aqtau,KZ,Asia Pacific,3,0,0,0,0,0,0,0,0,0,0,0,0
4937,Ligtel IXP,,Ligonier,US,North America,0,0,0,0,0,0,0,0,0,0,0,0,0
4941,KAZ-GOV-IX Atyrau,,Atyrau,KZ,Asia Pacific,4,0,0,0,0,0,0,0,0,0,0,0,0
4942,KAZ-GOV-IX Kokshetau,,Kokshetau,KZ,Asia Pacific,4,0,0,0,0,0,0,0,0,0,0,0,0
4943,KAZ-GOV-IX Qostanay,,Qostanay,KZ,Asia Pacific,3,0,0,0,0,0,0,0,0,0,0,0,0
4944,KAZ-GOV-IX Qyzylorda,,Qyzylorda,KZ,Asia Pacific,4,0,0,0,0,0,0,0,0,0,0,0,0
4946,VexIX,,Frankfurt,DE,Europe,1,0,0,0,0,0,0,0,0,0,0,0,0
4948,KAZ-GOV-IX Taldyqorgan,,Taldyqorgan,KZ,North America,1,0,0,0,0,0,0,0,0,0,0,0,0
4953,MCT-IX,1547 CSR - MCT-IX LLC,"McAllen, TX, 78501",US,North America,1,1,0,0,0,0,0,0,0,0,0,0,0
4957,MX-IX Mumbai,,Mumbai,IN,Asia Pacific,2,8,0,0,0,0,0,0,0,0,0,0,0
4959,MX-IX Dubai,,Dubai,AE,Middle East,2,3,0,0,0,0,0,0,0,0,0,0,0
4963,MyNet Broadband (Pvt.) Ltd,,karachi,PK,Asia Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0
4964,IXP LATAM,,Tegucicgalpa,HN,South America,0,0,0,0,0,0,0,0,0,0,0,0,0
4965,European Edge IX,European Edge Internet Exchange (EE-IX),London,GB,Europe,0,7,0,0,0,0,0,0,0,0,0,0,0
4967,GENTONG IX,Gentong IX,Batu,ID,Asia Pacific,2,0,0,0,0,0,0,0,0,0,0,0,0
4968,EuroRhine-IX,EuroRhine-IX,Strasbourg,FR,Europe,12,4,0,0,0,0,0,0,0,0,0,0,0
4970,SSIX,,Olbia,IT,Europe,4,0,0,0,0,0,0,0,0,0,0,0,0
4972,PT RINJANI CITRA SOLUSI,PT RINJANI CITRA SOLUSI,Selong,ID,Asia Pacific,0,2,0,0,0,0,0,0,0,0,0,0,0
4973,Kawaii IX AMS,Kawaii IX AMS,Amsterdam,NL,Europe,31,1,0,0,0,0,0,0,0,0,0,0,0
4983,MX-IX Delhi,,Delhi,IN,Asia Pacific,3,6,0,0,0,0,0,0,0,0,0,0,0
4984,Kawaii IX MCI,,Kansas City,US,North America,0,0,0,0,0,0,0,0,0,0,0,0,0
4986,RegPEX,RegPEX - Regional Peering Exchange,Ankara,TR,Europe,6,11,0,0,0,0,0,0,0,0,0,0,0
4988,NAPVE ORI,NAPVE ORIENTE,Oriente,VE,South America,6,0,0,0,0,0,0,0,0,0,0,0,0
4989,FogIXP Zurich,FogIXP Zurich,Zurich,CH,Europe,8,3,0,0,0,0,0,0,0,0,0,0,0
4994,1-FR FREE,,Paris,FR,Europe,11,1,0,0,0,0,0,0,0,0,0,0,0
4995,1-CZ FREE,,Prague,CZ,Europe,4,1,0,0,0,0,0,0,0,0,0,0,0
4997,1-SK FREE,,Bratislava,SK,Europe,4,1,0,0,0,0,0,0,0,0,0,0,0
5002,Digital Delta IX,,Gaborone,BW,Africa,1,1,0,0,0,0,0,0,0,0,0,0,0
5004,GAS-IX,Global Asta Internet Excange,Surabaya,ID,Asia Pacific,2,1,0,0,0,0,0,0,0,0,0,0,0
5005,NEXTIX,NEXTIX Dusseldorf,Düsseldorf,DE,Europe,7,1,0,0,0,0,0,0,0,0,0,0,0
5008,NobiDev IX,NobiDev IX,Ho Chi Minh,VN,Asia Pacific,2,0,0,0,0,0,0,0,0,0,0,0,0
5012,Cotel Ltda,,Villa Gesell,AR,South America,0,0,0,0,0,0,0,0,0,0,0,0,0
5014,NubiHost,NubiHost,Casano Madeno,IT,Europe,0,0,0,0,0,0,0,0,0,0,0,0,0
5015,Lesotho Internet Exchange Point,Lesotho Internet Exchange Point,Maseru,LS,Africa,3,0,0,0,0,0,0,0,0,0,0,0,0
5020,Brothers Online BD,,Pabna,BD,Asia Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0
5023,3AM Network IX,3AM Network Internet eXchange,Amsterdam,NL,Europe,13,1,0,0,0,0,0,0,0,0,0,0,0
5026,KOSIX,Regulatory Authority of Electronic and Postal Communications,Pristine,XK,Europe,4,0,0,0,0,0,0,0,0,0,0,0,0
5027,MX-IX Fujairah,,Fujairah,AE,Middle East,1,1,0,0,0,0,0,0,0,0,0,0,0
5030,Better CNIX,Better China Internet Exchange,上海,CN,Asia Pacific,21,2,0,0,0,0,0,0,0,0,0,0,0
5048,Konek Internet Exchange,Konek Internet Exchange,general santos city,PH,Asia Pacific,5,5,0,0,0,0,0,0,0,0,0,0,0
5051,PIT - Colombia - Cucuta,,Cucuta,CO,South America,1,0,0,0,0,0,0,0,0,0,0,0,0
5052,DE-CIX Stockholm,DE-CIX Stockholm,Stockholm,SE,Europe,2,2,0,0,0,0,0,0,0,0,0,0,0
5053,PIT - Colombia - Pasto,,Pasto,CO,North America,0,0,0,0,0,0,0,0,0,0,0,0,0
5058,MetroPort IX,MetroPort Internet Exchange,Viña del Mar,CL,South America,2,2,0,0,0,0,0,0,0,0,0,0,0
5059,MegaIX Portland,,Portland,US,North America,2,0,0,0,0,0,0,0,0,0,0,0,0
5060,MegaIX Milan,,Milan,IT,Europe,3,0,0,0,0,0,0,0,0,0,0,0,0
5061,MegaIX Boston,,Boston,US,North America,3,0,0,0,0,0,0,0,0,0,0,0,0
5062,MegaIX Phoenix,,Phoenix,US,North America,3,0,0,0,0,0,0,0,0,0,0,0,0
5063,MegaIX Madrid,,Madrid,ES,Europe,3,0,0,0,0,0,0,0,0,0,0,0,0
5068,NIX Surabaya,Nusantara Internet Exchange / Nusantara IX,Jakarta & Surabaya,ID,Asia Pacific,2,2,0,0,0,0,0,0,0,0,0,0,0
